ResolvedPersonID,RoleTable,RoleRowID,CaseMasterID,MatchConfidence
1601,Accused,4269,3760,0.85
1602,Accused,3803,3322,1.0
1603,Accused,3805,3324,1.0
1603,Accused,5215,4603,1.0
1604,Accused,3807,3329,1.0
1605,Accused,3819,3336,0.9
1605,Accused,4103,3603,0.9
1606,Accused,3821,3337,1.0
1606,Accused,3889,3410,1.0
1607,Accused,3831,3345,1.0
1608,Accused,3853,3373,0.9
1608,Accused,4947,4358,0.9
1609,Accused,3861,3381,1.0
1610,Accused,3862,3382,1.0
1611,Accused,3865,3384,0.9
1611,Accused,5362,4741,0.9
1612,Accused,3873,3392,0.9
1612,Accused,4498,3956,0.85
1612,Accused,5127,4527,0.9
1613,Accused,3878,3398,1.0
1614,Accused,3884,3406,1.0
1615,Accused,3888,3409,0.85
1615,Accused,4451,3919,0.85
1616,Accused,3890,3411,0.95
1616,Accused,4519,3977,0.95
1617,Accused,3894,3413,1.0
1617,Accused,4421,3900,0.9
1617,Accused,4601,4044,1.0
1618,Accused,3895,3413,1.0
1619,Accused,3897,3415,1.0
1620,Accused,3902,3423,1.0
1621,Accused,3903,3425,1.0
1622,Accused,3904,3426,1.0
1623,Accused,3905,3427,0.85
1623,Accused,4391,3871,0.85
1623,Accused,5180,4576,0.85
1624,Accused,3907,3429,1.0
1625,Accused,3910,3432,1.0
1626,Accused,3916,3435,1.0
1627,Accused,3917,3435,0.9
1627,Accused,4202,3697,0.9
1628,Accused,3934,3450,1.0
1629,Accused,3941,3456,1.0
1630,Accused,3943,3458,0.95
1630,Accused,5622,4954,0.95
1631,Accused,3947,3463,0.95
1631,Accused,5590,4925,0.95
1632,Accused,3958,3474,0.95
1632,Accused,4167,3670,0.95
1633,Accused,3961,3475,0.85
1633,Accused,5050,4457,0.85
1634,Accused,3968,3483,1.0
1635,Accused,3971,3484,0.9
1635,Accused,5228,4617,1.0
1635,Accused,5579,4917,1.0
1636,Accused,3973,3485,1.0
1637,Accused,3980,3490,1.0
1638,Accused,3994,3501,1.0
1638,Accused,4862,4291,1.0
1638,Accused,5266,4660,0.9
1639,Accused,3997,3505,1.0
1640,Accused,3998,3507,0.95
1640,Accused,4610,4050,0.95
1641,Accused,3999,3508,0.9
1641,Accused,4175,3677,0.9
1642,Accused,4002,3509,0.95
1642,Accused,4315,3808,0.95
1642,Accused,5587,4924,0.85
1642,Accused,5651,4975,0.9
1643,Accused,4007,3516,1.0
1644,Accused,4010,3519,1.0
1645,Accused,4017,3521,1.0
1646,Accused,4023,3525,0.95
1646,Accused,4489,3950,0.95
1647,Accused,4024,3527,1.0
1648,Accused,4028,3531,1.0
1649,Accused,4030,3532,0.95
1649,Accused,4983,4386,0.95
1649,Accused,5111,4511,0.95
1650,Accused,4035,3541,1.0
1651,Accused,4036,3541,1.0
1652,Accused,4038,3544,1.0
1653,Accused,4045,3549,1.0
1654,Accused,4054,3557,0.95
1654,Accused,4727,4158,0.95
1655,Accused,4055,3557,1.0
1656,Accused,4059,3561,0.95
1656,Accused,5306,4700,0.95
1657,Accused,4069,3571,0.85
1657,Accused,4087,3588,0.85
1658,Accused,4073,3574,0.95
1658,Accused,4245,3733,0.9
1658,Accused,4423,3902,0.95
1658,Accused,5196,4589,0.95
1659,Accused,4075,3574,0.9
1659,Accused,4387,3868,0.9
1660,Accused,4077,3575,1.0
1661,Accused,4081,3581,1.0
1662,Accused,4088,3589,0.95
1662,Accused,5411,4790,0.95
1663,Accused,4095,3596,1.0
1664,Accused,4101,3601,0.9
1664,Accused,5401,4782,0.9
1665,Accused,4115,3612,1.0
1666,Accused,4118,3615,1.0
1667,Accused,4119,3615,0.95
1667,Accused,4663,4098,0.9
1667,Accused,4804,4238,0.95
1668,Accused,4125,3621,1.0
1669,Accused,4126,3622,0.9
1669,Accused,5170,4566,0.9
1669,Accused,5454,4826,0.9
1670,Accused,4130,3628,0.85
1670,Accused,4323,3815,0.85
1671,Accused,4137,3633,1.0
1672,Accused,4140,3636,0.95
1672,Accused,4878,4303,0.95
1673,Accused,4144,3642,1.0
1674,Accused,4162,3664,0.9
1674,Accused,5070,4478,0.9
1675,Accused,4163,3664,1.0
1676,Accused,4168,3670,1.0
1677,Accused,4177,3679,1.0
1678,Accused,4178,3680,0.95
1678,Accused,4916,4336,0.95
1679,Accused,4180,3683,0.95
1679,Accused,5522,4877,0.95
1680,Accused,4189,3688,0.95
1680,Accused,4930,4344,0.95
1681,Accused,4192,3690,1.0
1682,Accused,4193,3690,1.0
1683,Accused,4195,3691,1.0
1684,Accused,4200,3695,0.85
1684,Accused,4578,4030,0.85
1685,Accused,4201,3697,0.85
1685,Accused,4721,4153,0.85
1685,Accused,5345,4730,0.85
1686,Accused,4204,3698,0.85
1686,Accused,4942,4355,0.85
1687,Accused,4224,3720,1.0
1688,Accused,4232,3723,1.0
1689,Accused,4233,3723,1.0
1690,Accused,4237,3727,0.9
1690,Accused,5078,4483,0.9
1691,Accused,4248,3736,1.0
1692,Accused,4251,3739,1.0
1693,Accused,4253,3743,1.0
1694,Accused,4255,3746,1.0
1695,Accused,4258,3749,1.0
1696,Accused,4267,3757,1.0
1697,Accused,4268,3760,1.0
1697,Accused,4416,3897,0.85
1697,Accused,4613,4052,1.0
1698,Accused,4279,3768,1.0
1699,Accused,4298,3792,0.95
1699,Accused,5176,4570,0.95
1700,Accused,4308,3801,1.0
1701,Accused,4321,3814,1.0
1702,Accused,4327,3819,1.0
1703,Accused,4328,3819,0.85
1703,Accused,5443,4816,0.85
1704,Accused,4335,3827,1.0
1705,Accused,4336,3827,1.0
1706,Accused,4340,3830,1.0
1707,Accused,4346,3834,1.0
1708,Accused,4347,3835,0.85
1708,Accused,4809,4240,0.85
1709,Accused,4356,3840,1.0
1710,Accused,4360,3846,0.85
1710,Accused,5268,4661,0.85
1711,Accused,4361,3847,0.95
1711,Accused,4470,3933,0.95
1712,Accused,4363,3848,1.0
1713,Accused,4368,3850,1.0
1714,Accused,4369,3850,1.0
1714,Accused,5376,4755,1.0
1715,Accused,4372,3854,1.0
1716,Accused,4378,3859,1.0
1717,Accused,4379,3860,0.9
1717,Accused,4403,3886,0.9
1718,Accused,4380,3861,1.0
1719,Accused,4388,3868,0.9
1719,Accused,5488,4851,0.9
1720,Accused,4392,3872,1.0
1721,Accused,4393,3873,1.0
1722,Accused,4401,3885,1.0
1723,Accused,4402,3886,1.0
1724,Accused,4406,3888,0.9
1724,Accused,5468,4837,0.9
1725,Accused,4414,3896,0.9
1725,Accused,5351,4734,0.9
1726,Accused,4426,3905,1.0
1727,Accused,4436,3910,1.0
1728,Accused,4439,3913,0.95
1728,Accused,4951,4362,0.95
1729,Accused,4442,3914,1.0
1730,Accused,4453,3922,1.0
1730,Accused,5285,4683,1.0
1731,Accused,4458,3925,1.0
1732,Accused,4473,3936,1.0
1733,Accused,4477,3939,1.0
1734,Accused,4480,3940,1.0
1735,Accused,4487,3943,1.0
1736,Accused,4504,3964,1.0
1737,Accused,4506,3966,1.0
1738,Accused,4512,3970,1.0
1739,Accused,4522,3980,1.0
1740,Accused,4524,3982,1.0
1741,Accused,4527,3985,1.0
1742,Accused,4531,3989,0.95
1742,Accused,4956,4366,0.95
1743,Accused,4535,3992,1.0
1744,Accused,4538,3994,1.0
1745,Accused,4539,3995,0.85
1745,Accused,5536,4887,0.85
1746,Accused,4541,3997,1.0
1747,Accused,4542,3997,0.95
1747,Accused,4943,4355,0.95
1748,Accused,4563,4017,1.0
1749,Accused,4566,4019,1.0
1750,Accused,4582,4032,1.0
1750,Accused,4871,4297,1.0
1751,Accused,4585,4033,1.0
1752,Accused,4588,4035,1.0
1753,Accused,4599,4044,0.9
1753,Accused,4863,4292,0.9
1754,Accused,4600,4044,1.0
1754,Accused,4754,4192,1.0
1755,Accused,4604,4047,1.0
1756,Accused,4606,4049,1.0
1757,Accused,4632,4069,1.0
1758,Accused,4637,4077,1.0
1759,Accused,4645,4084,1.0
1760,Accused,4648,4087,1.0
1761,Accused,4650,4088,0.85
1761,Accused,5547,4893,0.85
1762,Accused,4653,4091,1.0
1763,Accused,4656,4092,1.0
1764,Accused,4657,4093,1.0
1765,Accused,4658,4094,1.0
1765,Accused,5534,4886,1.0
1766,Accused,4664,4099,0.95
1766,Accused,5256,4642,0.95
1767,Accused,4668,4106,1.0
1767,Accused,4895,4318,1.0
1768,Accused,4681,4116,1.0
1769,Accused,4687,4120,1.0
1770,Accused,4708,4146,1.0
1771,Accused,4709,4148,1.0
1772,Accused,4718,4152,0.9
1772,Accused,4798,4232,0.9
1772,Accused,5419,4797,0.9
1772,Accused,5537,4887,0.85
1773,Accused,4734,4175,1.0
1774,Accused,4738,4179,1.0
1775,Accused,4742,4181,1.0
1776,Accused,4743,4182,1.0
1777,Accused,4744,4183,1.0
1778,Accused,4746,4186,1.0
1779,Accused,4751,4189,1.0
1780,Accused,4755,4192,0.95
1780,Accused,5289,4685,0.95
1780,Accused,5596,4932,0.95
1781,Accused,4762,4198,1.0
1781,Accused,4815,4248,1.0
1782,Accused,4764,4201,1.0
1783,Accused,4772,4209,1.0
1784,Accused,4773,4210,1.0
1785,Accused,4785,4225,1.0
1786,Accused,4800,4234,1.0
1787,Accused,4801,4235,1.0
1788,Accused,4825,4262,1.0
1789,Accused,4833,4270,0.95
1789,Accused,5375,4754,0.9
1789,Accused,5492,4853,0.95
1790,Accused,4841,4275,1.0
1791,Accused,4846,4278,1.0
1792,Accused,4852,4282,1.0
1793,Accused,4861,4290,1.0
1794,Accused,4876,4301,1.0
1795,Accused,4888,4312,1.0
1796,Accused,4889,4312,1.0
1797,Accused,4896,4318,1.0
1798,Accused,4900,4321,1.0
1799,Accused,4903,4323,0.95
1799,Accused,5174,4570,0.95
1800,Accused,4904,4324,1.0
1801,Accused,4914,4335,1.0
1802,Accused,4925,4341,1.0
1803,Accused,4927,4342,0.95
1803,Accused,5221,4608,0.95
1804,Accused,4944,4357,1.0
1805,Accused,4948,4359,1.0
1806,Accused,4949,4360,1.0
1807,Accused,4970,4376,0.95
1807,Accused,5258,4648,0.95
1808,Accused,4976,4379,1.0
1809,Accused,4977,4380,1.0
1810,Accused,4988,4394,1.0
1811,Accused,4993,4402,1.0
1812,Accused,4994,4403,1.0
1813,Accused,5002,4411,1.0
1814,Accused,5006,4414,1.0
1815,Accused,5008,4416,1.0
1816,Accused,5019,4427,0.9
1816,Accused,5224,4610,0.9
1817,Accused,5020,4429,1.0
1818,Accused,5022,4430,0.9
1818,Accused,5624,4955,0.9
1819,Accused,5024,4431,1.0
1820,Accused,5026,4435,1.0
1821,Accused,5033,4441,1.0
1822,Accused,5034,4444,1.0
1823,Accused,5040,4448,1.0
1824,Accused,5058,4470,1.0
1825,Accused,5060,4470,1.0
1826,Accused,5092,4495,1.0
1827,Accused,5093,4496,1.0
1828,Accused,5095,4498,1.0
1829,Accused,5100,4502,1.0
1830,Accused,5102,4504,0.95
1830,Accused,5462,4833,0.95
1831,Accused,5128,4527,1.0
1832,Accused,5131,4532,1.0
1833,Accused,5141,4541,1.0
1834,Accused,5144,4543,1.0
1835,Accused,5150,4552,1.0
1836,Accused,5160,4559,1.0
1837,Accused,5171,4567,1.0
1838,Accused,5172,4568,0.9
1838,Accused,5526,4880,0.9
1839,Accused,5195,4587,1.0
1840,Accused,5205,4595,1.0
1841,Accused,5210,4598,0.95
1841,Accused,5615,4950,0.95
1842,Accused,5225,4611,1.0
1843,Accused,5235,4622,1.0
1844,Accused,5236,4624,1.0
1845,Accused,5261,4651,1.0
1846,Accused,5265,4659,1.0
1847,Accused,5273,4666,1.0
1848,Accused,5295,4692,1.0
1849,Accused,5301,4697,1.0
1850,Accused,5307,4700,1.0
1851,Accused,5309,4701,1.0
1852,Accused,5311,4703,1.0
1853,Accused,5316,4708,1.0
1854,Accused,5324,4713,1.0
1855,Accused,5334,4723,1.0
1856,Accused,5336,4725,0.85
1856,Accused,5350,4733,0.85
1857,Accused,5342,4729,1.0
1858,Accused,5346,4731,1.0
1859,Accused,5347,4731,1.0
1860,Accused,5354,4736,1.0
1861,Accused,5388,4768,1.0
1862,Accused,5390,4771,1.0
1863,Accused,5402,4782,1.0
1864,Accused,5406,4787,1.0
1865,Accused,5417,4795,1.0
1866,Accused,5435,4811,1.0
1867,Accused,5436,4811,1.0
1868,Accused,5438,4813,1.0
1869,Accused,5457,4828,1.0
1870,Accused,5466,4836,1.0
1871,Accused,5473,4839,1.0
1872,Accused,5483,4846,1.0
1873,Accused,5489,4851,1.0
1874,Accused,5503,4863,1.0
1875,Accused,5509,4868,1.0
1876,Accused,5513,4869,1.0
1877,Accused,5519,4874,1.0
1878,Accused,5524,4878,1.0
1879,Accused,5541,4890,1.0
1880,Accused,5542,4890,1.0
1881,Accused,5548,4893,1.0
1882,Accused,5557,4900,1.0
1883,Accused,5562,4903,0.95
1883,Accused,5616,4950,0.95
1884,Accused,5570,4909,1.0
1885,Accused,5580,4917,1.0
1886,Accused,5583,4922,1.0
1887,Accused,5584,4923,1.0
1888,Accused,5592,4928,1.0
1889,Accused,5594,4930,1.0
1890,Accused,5607,4945,1.0
1891,Accused,5609,4947,1.0
1892,Accused,5634,4963,1.0
1893,Accused,5640,4967,1.0
1894,Accused,5643,4969,1.0
1895,Accused,5653,4977,1.0
1896,Accused,5657,4981,1.0
1897,Accused,5659,4981,1.0
1898,Accused,5667,4988,1.0
1899,Accused,5681,5000,1.0
